Extract Date,Business Key,POS Code,Menu Item Name,Category,Subcategory,Price,Description,Is Active,Is Vegetarian,Is Vegan,Is Gluten Free
2025-02-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-03-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-04-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-05-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-06-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-07-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-08-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-09-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-10-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-11-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-12-01,SID-001,1036,French Fries,Food,Side,5.0,Crispy golden French fries,True,True,True,True
2025-01-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-02-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-03-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-04-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-05-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-06-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-07-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-08-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-09-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-10-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-11-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-12-01,SID-002,1037,Sweet Potato Fries,Food,Side,6.0,Crispy sweet potato fries with honey aioli,True,True,False,True
2025-01-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-02-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-03-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-04-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-05-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-06-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-07-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-08-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-09-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-10-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-11-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-12-01,SID-003,1038,Side Salad,Food,Side,5.5,Mixed greens with house dressing,True,True,True,True
2025-01-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-02-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-03-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-04-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-05-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-06-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-07-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-08-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-09-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-10-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-11-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-12-01,SID-004,1039,Mashed Potatoes,Food,Side,5.5,Creamy mashed potatoes with gravy,True,True,False,True
2025-01-01,SID-005,1040,Steamed Broccoli,Food,Side,4.55,Steamed broccoli with lemon butter,True,True,False,True
2025-02-01,SID-005,1040,Steamed Broccoli,Food,Side,4.55,Steamed broccoli with lemon butter,True,True,False,True
2025-03-01,SID-005,1040,Steamed Broccoli,Food,Side,4.55,Steamed broccoli with lemon butter,True,True,False,True
2025-04-01,SID-005,1040,Steamed Broccoli,Food,Side,4.55,Steamed broccoli with lemon butter,True,True,False,True
2025-05-01,SID-005,1040,Steamed Broccoli,Food,Side,4.55,Steamed broccoli with lemon butter,True,True,False,True
2025-06-01,SID-005,1040,Steamed Broccoli,Food,Side,4.55,Steamed broccoli with lemon butter,True,True,False,True
2025-07-01,SID-005,1040,Steamed Broccoli,Food,Side,4.55,Steamed broccoli with lemon butter,True,True,False,True
2025-08-01,SID-005,1040,Steamed Broccoli,Food,Side,4.55,Steamed broccoli with lemon butter,True,True,False,True
2025-09-01,SID-005,1040,Steamed Broccoli,Food,Side,5.0,Steamed broccoli with lemon butter,True,True,False,True
2025-10-01,SID-005,1040,Steamed Broccoli,Food,Side,5.0,Steamed broccoli with lemon butter,True,True,False,True
2025-11-01,SID-005,1040,Steamed Broccoli,Food,Side,5.0,Steamed broccoli with lemon butter,True,True,False,True
2025-12-01,SID-005,1040,Steamed Broccoli,Food,Side,5.0,Steamed broccoli with lemon butter,True,True,False,True
2025-01-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-02-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-03-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-04-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-05-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-06-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-07-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-08-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-09-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-10-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-11-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-12-01,SID-006,1041,Mac and Cheese,Food,Side,6.5,Creamy three-cheese macaroni,True,True,False,False
2025-01-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-02-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-03-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-04-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-05-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-06-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-07-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-08-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-09-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-10-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-11-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-12-01,SID-007,1042,Coleslaw,Food,Side,4.5,Classic creamy coleslaw,True,True,False,True
2025-01-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-02-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-03-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-04-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-05-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-06-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-07-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-08-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-09-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-10-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-11-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-12-01,SID-008,1043,Rice Pilaf,Food,Side,5.0,Seasoned rice pilaf,True,True,True,True
2025-01-01,SID-009,1044,Onion Rings (side),Food,Side,5.56,Beer-battered onion rings,True,True,True,False
2025-02-01,SID-009,1044,Onion Rings (side),Food,Side,5.56,Beer-battered onion rings,True,True,True,False
2025-03-01,SID-009,1044,Onion Rings (side),Food,Side,5.56,Beer-battered onion rings,True,True,True,False
2025-04-01,SID-009,1044,Onion Rings (side),Food,Side,5.56,Beer-battered onion rings,True,True,True,False
2025-05-01,SID-009,1044,Onion Rings (side),Food,Side,5.56,Beer-battered onion rings,True,True,True,False
2025-06-01,SID-009,1044,Onion Rings (side),Food,Side,5.56,Beer-battered onion rings,True,True,True,False
2025-07-01,SID-009,1044,Onion Rings (side),Food,Side,6.0,Beer-battered onion rings,True,True,True,False
2025-08-01,SID-009,1044,Onion Rings (side),Food,Side,6.0,Beer-battered onion rings,True,True,True,False
2025-09-01,SID-009,1044,Onion Rings (side),Food,Side,6.0,Beer-battered onion rings,True,True,True,False
2025-10-01,SID-009,1044,Onion Rings (side),Food,Side,6.0,Beer-battered onion rings,True,True,True,False
2025-11-01,SID-009,1044,Onion Rings (side),Food,Side,6.0,Beer-battered onion rings,True,True,True,False
2025-12-01,SID-009,1044,Onion Rings (side),Food,Side,6.0,Beer-battered onion rings,True,True,True,False
2025-01-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-02-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-03-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-04-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-05-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-06-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-07-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-08-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-09-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-10-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-11-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-12-01,SID-010,1045,Grilled Vegetables,Food,Side,6.5,Seasonal grilled vegetable medley,True,True,True,True
2025-01-01,SID-011,1046,Garlic Bread,Food,Side,4.74,Toasted bread with garlic butter,True,True,False,False
2025-02-01,SID-011,1046,Garlic Bread,Food,Side,4.74,Toasted bread with garlic butter,True,True,False,False
2025-03-01,SID-011,1046,Garlic Bread,Food,Side,4.74,Toasted bread with garlic butter,True,True,False,False
2025-04-01,SID-011,1046,Garlic Bread,Food,Side,4.74,Toasted bread with garlic butter,True,True,False,False
2025-05-01,SID-011,1046,Garlic Bread,Food,Side,4.74,Toasted bread with garlic butter,True,True,False,False
2025-06-01,SID-011,1046,Garlic Bread,Food,Side,4.74,Toasted bread with garlic butter,True,True,False,False
2025-07-01,SID-011,1046,Garlic Bread,Food,Side,5.0,Toasted bread with garlic butter,True,True,False,False
2025-08-01,SID-011,1046,Garlic Bread,Food,Side,5.0,Toasted bread with garlic butter,True,True,False,False
2025-09-01,SID-011,1046,Garlic Bread,Food,Side,5.0,Toasted bread with garlic butter,True,True,False,False
2025-10-01,SID-011,1046,Garlic Bread,Food,Side,5.0,Toasted bread with garlic butter,True,True,False,False
2025-11-01,SID-011,1046,Garlic Bread,Food,Side,5.0,Toasted bread with garlic butter,True,True,False,False
2025-12-01,SID-011,1046,Garlic Bread,Food,Side,5.0,Toasted bread with garlic butter,True,True,False,False
2025-01-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-02-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-03-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-04-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-05-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-06-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-07-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-08-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-09-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-10-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-11-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-12-01,SID-012,1047,Baked Beans,Food,Side,4.5,Slow-cooked baked beans,True,True,True,True
2025-01-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-02-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-03-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-04-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-05-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-06-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-07-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-08-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-09-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-10-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-11-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-12-01,NAB-001,1048,Fountain Soda,Beverage,Non-Alcoholic,3.5,Choice of Coca-Cola fountain beverages,True,True,True,True
2025-01-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-02-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-03-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-04-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-05-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-06-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-07-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-08-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-09-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-10-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-11-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-12-01,NAB-002,1049,Iced Tea,Beverage,Non-Alcoholic,3.5,Freshly brewed iced tea,True,True,True,True
2025-01-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-02-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-03-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-04-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-05-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-06-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-07-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-08-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-09-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-10-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-11-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-12-01,NAB-003,1050,Lemonade,Beverage,Non-Alcoholic,4.0,Fresh-squeezed lemonade,True,True,True,True
2025-01-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-02-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-03-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-04-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-05-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-06-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-07-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-08-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-09-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-10-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-11-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-12-01,NAB-004,1051,Coffee,Beverage,Non-Alcoholic,3.75,Freshly brewed regular or decaf coffee,True,True,True,True
2025-01-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-02-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-03-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-04-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-05-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-06-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-07-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-08-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-09-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-10-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-11-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-12-01,NAB-005,1052,Hot Tea,Beverage,Non-Alcoholic,3.75,Selection of hot teas,True,True,True,True
2025-01-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-02-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-03-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-04-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-05-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-06-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-07-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-08-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-09-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-10-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-11-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-12-01,NAB-006,1053,Sparkling Water,Beverage,Non-Alcoholic,4.5,Bottled sparkling mineral water,True,True,True,True
2025-01-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-02-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-03-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-04-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-05-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-06-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-07-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-08-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-09-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-10-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-11-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-12-01,NAB-007,1054,Orange Juice,Beverage,Non-Alcoholic,4.5,Fresh-squeezed orange juice,True,True,True,True
2025-01-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-02-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-03-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-04-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-05-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-06-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-07-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-08-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-09-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-10-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
